,index,R2,MAE,MBE,MSE,RMSE,cvRMSE,NMBE
41,2468,0.9746695868831005,12.367758789594731,-0.13331276675118583,340.0310359896179,18.439930476810858,0.08999072004761675,-0.0006505942029752181
42,2467,0.974575699650154,12.404154183315619,0.16989044575397505,341.2913617860297,18.474072690828887,0.09015734119770005,0.0008291009319062742
43,2466,0.9735804416476688,12.620132082984078,-0.29692987085960965,354.6515311642476,18.832194008246827,0.09190504817844866,-0.0014490799146940952
44,2465,0.9717047859785598,13.023575503153323,0.0925369380110272,379.8300048584413,19.489227918479514,0.09511151117199931,0.0004515996246887277
45,2464,0.9748414680959628,12.380749771662487,0.23413728983636373,337.7237326461219,18.377261293406097,0.08968488131647388,0.0011426389773469443
46,2463,0.9327636727948934,19.000891976133456,1.6626811186765809,902.5686983540103,30.042781135474296,0.14661505963995725,0.00811423184417341
47,2462,0.9747476171462046,12.385508023968253,0.1956990142154084,338.9835713833603,18.411506494129164,0.089852005063232,0.0009550521475121734
48,2461,0.9756418545767817,12.131941297236004,-0.12301235807392788,326.9794844963234,18.08257405615482,0.0882467459231526,-0.0006003260528421773
49,2460,0.9754264561608262,12.270630977864379,-0.12587581158643932,329.87095516400706,18.162349935071923,0.08863606890868174,-0.0006143003052797249
50,2459,0.9753819045012246,12.292535381198261,0.19027884336564616,330.46900885146516,18.178806584907193,0.08871638080411484,0.0009286005793696258
51,2458,0.96757777256806,13.903161881014016,0.36899502475218704,435.2303111637129,20.86217417154101,0.10181177623292538,0.001800772948314304
52,2457,0.9712614729941447,13.169818886389203,-0.21847387321358228,385.78096083624797,19.641307513407757,0.09585369142421625,-0.001066198226007751
53,2456,0.9189797844954846,20.57235794803112,2.4034327237874025,1087.6012044084098,32.97879931726457,0.16094344285075426,0.011729254710131608
54,2455,0.9709445111196473,13.1848105423169,0.3620316172755353,390.0358016103472,19.749324079834917,0.09638083487533042,0.001766790062446221
55,2454,0.9723683834650676,12.779673801832523,-0.2803679328530532,370.92198824710573,19.259335093587882,0.09398958607191311,-0.0013682541909491885
56,2453,0.9721650717249067,12.900683645415988,-0.03722297647244119,373.65120949259784,19.330059738464282,0.09433473714097722,-0.00018165591563823545
57,2452,0.9722437373010135,12.856467120136484,0.5187711065724778,372.5952165556934,19.302725625043045,0.09420134094668388,0.002531711574458723
58,2451,0.9689269221133656,13.624912948714993,-0.2515536313257763,417.1195636019557,20.42350517423382,0.09967097971637216,-0.001227634368907579
59,2450,0.9115731480168672,21.636387601104712,1.486164607440488,1187.0265972513914,34.45325234649686,0.16813908222389964,0.007252794325935191
60,2449,0.9692542982277879,13.457753305410929,0.20873304744202936,412.7249238923094,20.315632500424627,0.09914453849134917,0.0010186609575704986
61,2448,0.9702093034151528,13.177817248026807,-0.21628394480034038,399.90510126500016,19.997627390893154,0.09759260700106799,-0.0010555109170177197
62,2447,0.9702458370123581,13.261977944192669,-0.062398414876123035,399.41468064497883,19.985361659098864,0.0975327476627984,-0.0003045173240535656
63,2446,0.9700311601607903,13.272933612101184,-0.1149452113305826,402.2964651585099,20.057329462281608,0.09788396560457994,-0.000560956688349379
64,2445,0.9228154345366245,20.305288048569018,2.0741285688345723,1036.1121090208453,32.18869536065178,0.1570875701804386,0.010122181513399994
65,2444,0.9723068926058144,12.926121637505052,0.7273435861551988,371.74743078841925,19.28075285844459,0.09409410924697005,0.0035495889272703076
66,2443,0.9733859440165861,12.624616670519941,0.45275647996905755,357.26243335085445,18.90138707478513,0.09224272482467653,0.002209546380333556
67,2442,0.9732111276856727,12.712907068043606,0.4641516287730066,359.60913720578236,18.96336302467952,0.09254518043120091,0.002265157091404657
68,2441,0.9731963586088073,12.73376598483581,0.8183213701613482,359.807394710862,18.96858968692354,0.09257068763684773,0.003993579554097545
69,2440,0.8883688108741199,24.437132162291537,2.06648155028304,1498.5175611645184,38.710690528128254,0.1889162715959003,0.010084862462412502
70,2439,0.931825111933121,19.213015320293522,1.675903352404684,915.1677752302902,30.25174003640601,0.14763482280982662,0.008178759112067734
71,2438,0.9314096483176725,19.235983512366822,1.2533887375726291,920.7448861492871,30.343778376288064,0.1480839891712936,0.006116799362968183
72,2437,0.9318870577141225,19.149773772980605,1.6197831468376152,914.3362258989815,30.237993086496026,0.14756773481714608,0.00790488076341822
73,2436,0.9731777013419547,12.63877647953533,-0.046387989193236445,360.05784659837485,18.97519029149312,0.09260289996859775,-0.00022638309587501114
74,2435,0.973369442135843,12.642546466093135,0.013160653817962938,357.48395171216026,18.907246010780106,0.09227131765855755,6.422674504468791e-05
75,2434,0.9732941228777698,12.635305175630041,0.4214819179640152,358.4950242609729,18.933964832041198,0.09240171109833395,0.002056919972248836
76,2433,0.9740407702428517,12.495895559427602,0.022258583280067135,348.47216060312144,18.667409049011635,0.09110086308928901,0.00010862654493909512
77,2432,0.9741690253134787,12.434720251946285,-0.08076675701998201,346.7504869638111,18.62123752503606,0.09087553638898052,-0.0003941586780535473
78,2431,0.9746642772420193,12.422079016564034,0.29908332811127203,340.10231168296036,18.441863020935827,0.09000015126741166,0.0014595892367825145
79,2430,0.9754657401274412,12.011479315716468,-0.11094558518874399,329.3436140660068,18.147826703658122,0.08856519249979344,-0.0005414376756894367
80,2429,0.9761050542464568,11.911532139773874,-0.02904191289279459,320.7615731332979,17.909817786155667,0.0874036591691372,-0.00014173061314246065
81,2428,0.9735887699509571,12.476500653345242,0.11987654493624984,354.5397334773288,18.829225514538,0.09189056130786907,0.0005850226284312613
82,2427,0.96992077897996,13.205390856148341,-0.5176559590545611,403.778202826911,20.094233073867514,0.09806406295273154,-0.002526269421180388
83,2426,0.9737673587655084,12.40155803534874,0.031960911756008244,352.1423884617634,18.765457320879857,0.0915793591766762,0.000155975938516605
84,2425,0.9320418615548557,18.989140562464502,1.0341672294166893,912.2581662125198,30.203611807406737,0.14739994697948075,0.005046952521968086
85,2424,0.9738283077592109,12.443227780290385,-0.19522920274221023,351.3242198288412,18.743644785068916,0.09147290943674038,-0.0009527593691954167
86,2423,0.9743790527294568,12.277589020366328,0.17900935146626265,343.93111566056143,18.545379900680423,0.09050533530576872,0.0008736031002917273
87,2422,0.9745260677307166,12.285545938692378,-0.08386421617289778,341.95761199310505,18.492095932941325,0.09024529839132019,-0.0004092749269916604
88,2421,0.9747157722558818,12.19969545060927,0.10615488056139855,339.41105162213313,18.4231118875757,0.08990864181216135,0.000518058034454215
89,2420,0.9789569143979564,11.541956759884537,0.049706152541694144,282.478701182625,16.807102700424753,0.08202217876187176,0.00024257642747888182
90,2419,0.9738372406871456,12.452857185320136,-0.08635834869969217,351.2043057664037,18.74044571952342,0.09145729732734113,-0.0004214468157231642
91,2418,0.9707911288347592,13.083327189852513,-0.150581604193905,392.09477857974247,19.80138324915061,0.09663489451713285,-0.0007348697439166453
92,2417,0.9744108703265829,12.334788330980711,0.04427193867902972,343.5040018008873,18.533860952345773,0.09044912042707762,0.00021605632649428802
93,2416,0.9335729620903062,18.754595698408142,1.3720776910677372,891.7049403779938,29.861428974146463,0.14573002313721084,0.006696026296613875
94,2415,0.9744340939897247,12.322774147892963,-0.11706541643448275,343.19225140814285,18.525448750519995,0.09040806712156545,-0.0005713037329973262
95,2414,0.9751830051822479,12.1027530439153,-0.21365392964152013,333.13899852661086,18.25209572971309,0.08907404716956295,-0.0010426758926028493
96,2413,0.9749885910026272,12.179222063207474,-0.16267859611224625,335.74878047538493,18.323448924135022,0.08942226569195934,-0.0007939055962757808
97,2412,0.974860377329308,12.207923682452153,0.08934651969879107,337.4698984044761,18.370353790944694,0.08965117125878065,0.00043602971559756894
98,2411,0.9744406399323522,12.386392538138676,-0.1209787954440025,343.1043798190426,18.523076953331554,0.09039649225488885,-0.0005904018416007606
99,2410,0.9713713333336711,12.991442658941384,-0.0931743971961948,384.3062148504261,19.603729615826325,0.09567030341928418,-0.00045471055892713704
100,2409,0.9750584131710517,12.255186011682131,0.14014848070144553,334.81149989670513,18.297855062730854,0.08929736229172926,0.0006839539177093378
101,2408,0.9341321366802438,18.664926318864115,1.536087762489787,884.1986784691147,29.735478446951458,0.14511535820412397,0.007496429771067966
102,2407,0.9751428383486107,12.22769605403494,0.00024289424950056497,333.6781910771252,18.26686046032884,0.08914610214510048,1.1853747732655033e-06
103,2406,0.9758018353321356,12.019608103277514,-0.10714356392809575,324.83193081331154,18.023094373977838,0.08795647262553681,-0.000522883016206726
104,2405,0.9755894744347835,12.095534476297729,-0.04214354408588173,327.682626362455,18.102006141929547,0.08834157856870373,-0.00020566931542482074
105,2404,0.9754861853993192,12.121458987272081,0.19117295672439683,329.0691603117119,18.14026351274181,0.08852828254521025,0.0009329640396906584
106,2403,0.9681441604199283,13.794895342340633,0.5483221175254178,427.6272196881045,20.679149394694758,0.10091857701638487,0.002675926692684592
107,2402,0.9721702787252928,12.953493752243814,0.3282130092174433,373.58131162999626,19.32825164441927,0.09432591326361885,0.0016017481771753944
108,2401,0.9224642084025974,20.076243118261687,2.9822354675335374,1040.8269072228618,32.261849098011446,0.15744457572920947,0.014553933238109398
109,2400,0.9719765335864299,12.92813057036796,0.6092378346983888,376.1821124926383,19.395414728554744,0.09465368317086284,0.0029732081416307433
110,2399,0.9733168859719381,12.588646271957426,0.3422947148507501,358.1894564655854,18.925893808895406,0.09236232281618592,0.00167046984784728
111,2398,0.9729769751506178,12.687115930704792,0.12035190990122409,362.752359888607,19.046058906991938,0.09294875364443107,0.000587342508950184
112,2397,0.9731416670680197,12.634929252272757,0.45741115295982554,360.54156439013394,18.98793207250684,0.0926650825266912,0.002232262158712014
113,2396,0.9686739801803621,13.626042376274965,-0.46797052265524036,420.5150118770174,20.50646268562712,0.10007582973427379,-0.002283794092812001
114,2395,0.9112355834643392,21.726837950736694,0.8591150647731867,1191.5580047724513,34.51895138575984,0.1684597072857537,0.004192661321577008
115,2394,0.9691381747239332,13.46430541515782,-0.270967682978208,414.28374550079457,20.35396142034259,0.09933159164246612,-0.0013223790041675112
116,2393,0.9700664337410514,13.135075618691095,-0.14375741652225685,401.8229587856008,20.045522162957013,0.0978263435127085,-0.0007015662798345022
117,2392,0.9701008452713158,13.268431876429688,-0.5026549844023699,401.3610244210961,20.033996716109748,0.09777009691991574,-0.0024530615253011514
118,2391,0.9700225383001256,13.246226873689587,-0.6420230581884613,402.4122035083117,20.06021444322846,0.09789804491540259,-0.003133206893931024
119,2390,0.9236187883628921,20.1526287961021,2.2657380351140177,1025.328027744659,32.02074371004926,0.15626793097464478,0.01105727581107703
120,2389,0.9727445822730014,12.77570859528503,0.39679376325368215,365.8719612376978,19.1277798303331,0.09334756885383089,0.0019364366102413853
121,2388,0.9734634259494214,12.53710246070663,0.3714031177586078,356.2223294342354,18.873853062748882,0.09210835308330485,0.0018125249461790438
122,2387,0.9733207307030054,12.57018567529764,0.15864123924720108,358.1378454680918,18.924530257527973,0.09235566840013312,0.0007742024497898707
123,2386,0.973433832192509,12.563788942232279,0.4555480849938965,356.6195908517771,18.88437425099855,0.09215969868395855,0.002223169997113984
124,2385,0.8911426257617338,23.972091559094395,1.9317090201566578,1461.2823551879708,38.226723050609124,0.18655440901532577,0.009427144308650255
125,2384,0.9335691436129655,18.83442456479658,1.518789968798132,891.7561989500525,29.862287235743555,0.1457342116334315,0.007412012917571436
126,2383,0.9330531988152141,18.920783299379423,1.0742758649957018,898.6821516884942,29.97802781519315,0.14629904988466547,0.005242691057990323
127,2382,0.9333588661053577,18.828635828552223,1.685240596989267,894.5789274396043,29.90951232366727,0.1459646799463089,0.008224326819846459
128,2381,0.9740504621919195,12.460806380775141,-0.12843368717248455,348.34205757372985,18.66392395970713,0.09108385512408344,-0.0006267832734812536
129,2380,0.973713164416506,12.548209699286861,0.02962455231941564,352.8698839254575,18.78483121897712,0.09167390785418311,0.00014457401548585315
130,2379,0.9738825361561613,12.501808505376443,0.13090165496391065,350.5962673114457,18.724216066672742,0.09137809322470136,0.0006388274728281034
131,2378,0.9742291244772996,12.360777936082657,-0.011416347326155684,345.9437262986056,18.599562529764125,0.0907697578756611,-5.5714164296139724e-05
132,2377,0.9744694372839608,12.283091926389003,0.17237189962075006,342.71780920702474,18.51263917454842,0.09034555370988874,0.0008412109461233476
133,2376,0.9747914926361891,12.302244856526258,0.40547957404033896,338.3945944785952,18.395504735630258,0.08977391313272524,0.001978825184746672
134,2375,0.9787811346207105,11.663700248372963,0.4201645443833689,284.83833817263735,16.87715432685965,0.0823640453600843,0.0020504909134601845
135,2374,0.9734041672821925,12.51459581120418,-0.25352761827795506,357.01780742017394,18.89491485612396,0.09221113904302965,-0.001237267838372909
136,2373,0.9710019735678851,13.081592353976127,0.07324655439122985,389.2644357540287,19.729785496908693,0.09628548250139105,0.00035745851531071956
137,2372,0.974403389875385,12.282318505348309,0.4775802957825469,343.6044180696144,18.536569749271692,0.09046233992300429,0.0023306917969171262
138,2371,0.9342595407097745,18.73877285636681,1.720213721376521,882.4884290566528,29.706706802617028,0.14497494655811125,0.008395002986434055
139,2370,0.9743539389037528,12.354992660531996,0.10710524629597057,344.26823926499753,18.55446682782875,0.09054968141206922,0.0005226960181424002
140,2369,0.9751880952207866,12.088580254496497,0.09099433063482319,333.0706707393942,18.250223854500913,0.08906491202675995,0.00044407137783823453
141,2368,0.9748824579486216,12.221813081004223,0.03749476481646959,337.1734920321897,18.36228449927159,0.08961179142658171,0.0001829822996400853
142,2367,0.9747424142681039,12.246610695980902,0.21317276599538015,339.0534139091228,18.41340310505157,0.0898612609214779,0.001040327713306223
143,2366,0.974138985569638,12.432500753090569,-0.19858624871527328,347.1537352318871,18.632062023079655,0.09092836220490873,-0.0009691424561451645
144,2365,0.971772121182198,12.99627353190656,0.13972195093970413,378.9261088601408,19.46602447497025,0.09499827351139052,0.0006818723632029845
145,2364,0.9751715511362972,12.200401109280202,0.5521013104530181,333.29275563641124,18.256307283687224,0.0890946004343992,0.002694369945124252
146,2363,0.9347768970737977,18.668103937284858,1.872756707973468,875.5435276994261,29.589584784167318,0.1444033665954333,0.009139444686978217
147,2362,0.9751238717217287,12.271464142850824,0.13778929117963254,333.93279575957325,18.273828163785858,0.08918010599625187,0.0006724405790845676
148,2361,0.9759184915347274,12.014208087624938,0.17051315805144424,323.2659583501366,17.979598392348382,0.08774420313184565,0.0008321398982463169
149,2360,0.975647579792001,12.134797178743428,0.09402396851041593,326.9026302084239,18.080448838688266,0.08823637441712587,0.0004588566447485941
150,2359,0.9754704314299771,12.155983319288687,0.3023354813012644,329.2806388411634,18.14609155827126,0.08855672462715436,0.001475460424997709
151,2358,0.9670588303822515,13.909392175039129,0.06645045429010579,442.19650031526123,21.02846880577046,0.10262332885201915,0.00032429212445122396
152,2357,0.9716377366992235,13.078002835072752,0.046459926539582155,380.73006265891456,19.51230541629857,0.09522413419128052,0.0002267341651810536
153,2356,0.9193034603546207,20.4659689552141,2.804173463907068,1083.256236278637,32.91285822104542,0.16062163650029362,0.013684953393547715
154,2355,0.9710590298234367,13.172509134595831,0.2889630790953356,388.49852255729724,19.710365865637737,0.09619071063642495,0.001410200303502609
155,2354,0.9726324710767347,12.678349497761145,0.3439050623238581,367.3769223307793,19.16707912882866,0.0935393576554985,0.0016783286805480914
156,2353,0.9724393963789817,12.756127870778153,0.017688040993480893,369.96872330920553,19.23457104562526,0.09386873233495067,8.632134200488585e-05
157,2352,0.9723066797205909,12.73689656497936,0.453527294372883,371.750288522431,19.280826966767556,0.09409447091109638,0.0022133081159491303
158,2351,0.9688668992848521,13.562410225270071,0.049585530950224284,417.9252995553438,20.44322135954468,0.09976719882711924,0.00024198776886743463
159,2350,0.9123050718391017,21.700449970166407,1.4570049605500415,1177.2013798579242,34.3103684016643,0.16744177866872106,0.007110489146243464
160,2349,0.9692833954089354,13.427726910327483,0.1360129194936157,412.33432842099637,20.306017049657875,0.09909761307917528,0.0006637715134773039
161,2348,0.970057571656158,13.160662266266009,0.0416773638380242,401.94192186344026,20.048489266362196,0.09784082359831532,0.00020339425824771087
162,2347,0.9701110830685982,13.264604989795918,-0.16004744752765676,401.22359402072715,20.030566492756193,0.09775335671203379,-0.00078106504050594
163,2346,0.9699980853252902,13.246386584650415,-0.34117741417268743,402.74045596625353,20.06839445412247,0.09793796508057213,-0.0016650171866967951
164,2345,0.9244633163011904,20.10715836458746,2.256313459895214,1013.9912323889554,31.843228988106016,0.15540162197923865,0.011011281911525747
165,2344,0.9725021950974133,12.844538748754205,0.659627244441455,369.1257242949945,19.212644906284883,0.09376172818601496,0.003219119007252248
166,2343,0.9735745114559179,12.457721037245262,0.5835561664275511,354.73113702126034,18.83430744734885,0.09191536220359138,0.0028478762255140827
167,2342,0.9733569277525159,12.562592594203126,0.2992528035196879,357.6519426054717,18.91168798932215,0.09229299544351109,0.001460416312245347
168,2341,0.9732504593932713,12.535293984674755,0.48890694038821086,359.08115524116846,18.949436805382067,0.09247721756638996,0.0023859681931632493
169,2340,0.8919602041235943,24.056592466744746,2.4589830062952887,1450.307326233522,38.08290070666259,0.18585252587607204,0.012000351714972256
170,2339,0.9340778790812274,18.858770677577493,1.8229689242841929,884.9270229899349,29.747722988321893,0.1451751141286902,0.008896469882414436
171,2338,0.9335929196116219,18.853510401671805,1.598966610235568,891.4370341019503,29.856942812383693,0.145708129728893,0.00780329170807598
172,2337,0.9339245078034224,18.87352594842795,1.5664554044273513,886.9858522021711,29.782307704443777,0.14534389478165222,0.007644630219412729
173,2336,0.9738890903549625,12.443642984654376,-0.1826405637167622,350.5082848929126,18.721866490628347,0.0913666268018584,-0.0008913241760560378
174,2335,0.9737128324673034,12.527477479095635,-0.12032667186891971,352.87433995350176,18.78494982568497,0.09167448667974078,-0.0005872193420704329
175,2334,0.9737859237996488,12.52788771682782,0.0031751068540524898,351.89317469004874,18.758815919189804,0.09154694774643979,1.5495185970664412e-05
176,2333,0.9742872520928912,12.323211471309847,-0.010147123691734183,345.1634313520522,18.5785745242215,0.09066733201600187,-4.952008732243967e-05
177,2332,0.9744424040544781,12.292721286769314,0.11725591457678268,343.0806985521267,18.522437705445974,0.09039337259141807,0.0005722334038013926
178,2331,0.9748394166163111,12.289691053802674,0.23523229794680475,337.7512713502115,18.37801053841823,0.0896885377889437,0.0011479828461017907
179,2330,0.9769223759734798,12.09961422501344,-0.2923666740033148,309.7899892000294,17.6008519452903,0.08589584120178875,-0.0014268105589970441
180,2329,0.9741339740366859,12.773082875248122,0.9690460120768756,347.2210091738366,18.633867262966017,0.09093717215337555,0.004729147352032287
181,2328,0.9780121996151012,11.97019469258305,0.43434400100663567,295.1603872193452,17.180232455334973,0.08384313005872117,0.0021196896294215263
182,2327,0.9362615549783433,18.604678534426412,1.2993437731562052,855.6137396204472,29.250875877833934,0.14275039624363003,0.00634106955461454
183,2326,0.9778178407973178,11.965827047578028,0.3145528481933491,297.76942600049813,17.255996812716965,0.08421287597958158,0.0015350837324221718
184,2325,0.9786094101830304,11.732165284416965,0.2770957435615487,287.14353699350227,16.945310176963485,0.08269666017303139,0.0013522852223652288
185,2324,0.9784657244157973,11.851670409226905,0.20839479921292542,289.07234960558986,17.00212779641389,0.08297394204739438,0.0010170102354199908
186,2323,0.9784897377873755,11.829761610796343,0.2632286168977683,288.7499983048953,16.99264541808883,0.08292766605658687,0.0012846107419741872
187,2322,0.9678549373524837,13.768343132852962,0.07452379627223911,431.50969956719024,20.77281154700033,0.10137566792232879,0.0003636917230059188
188,2321,0.9720722977198931,12.947296395360942,-0.5286649162124033,374.89659151191523,19.3622465512635,0.09449181552386386,-0.0025799954361918572
189,2320,0.9204144326362215,20.367726172400843,2.2218251147156227,1068.3427386532692,32.68551267233343,0.15951214264108735,0.010842971568931716
190,2319,0.9717173259687426,13.017159816164716,-0.15373456515809647,379.661670223176,19.484908781494873,0.09509043287955558,-0.0007502568533098413
191,2318,0.9729039129495392,12.666445153974747,-0.42399755360804386,363.7331340990312,19.07178895906284,0.09307432168361837,-0.0020691968006928633
192,2317,0.9726893770641857,12.766130594066562,-0.3259815309651816,366.6130263067515,19.147141465679713,0.09344205768654813,-0.0015908580962749185
193,2316,0.9726531150576517,12.747402781475161,0.0734886060310807,367.0998011410937,19.15984867218668,0.0935040715138125,0.0003586397779725435
194,2315,0.9694484476273575,13.512318054416493,0.020408870775798837,410.11869630463696,20.25138751554167,0.09883100951919084,9.959956078915419e-05
195,2314,0.9112808920832576,21.636996447126013,2.3202797161792534,1190.9497897954989,34.51014039084018,0.16841670778647938,0.011323450629785832
196,2313,0.9695744856642539,13.365784504528616,0.32099354494302423,408.4267837384188,20.209571587206366,0.09862693903719603,0.0015665156805436948
197,2312,0.9706079376693079,13.108456199606753,-0.12405251090334876,394.5539047489477,19.863380999944287,0.09693745651660848,-0.0006054022163449011
198,2311,0.9707364522674515,13.174340187436815,0.12962432646808628,392.82874725763867,19.819907851895746,0.09672529845557107,0.0006325938424344787
199,2310,0.9703912175972265,13.199504351684034,-0.13149614739223517,397.4631170973415,19.936477048298716,0.09729418053095998,-0.0006417287203005414
200,2309,0.9250643311832427,19.94918220284464,1.8948242505314956,1005.9233137156084,31.71629413591078,0.1547821533341398,0.00924713891321056
201,2308,0.9732883511041652,12.691535695401356,0.37236566364593116,358.5725035404944,18.936010760994364,0.09241169565982095,0.0018172223715618582
202,2307,0.9742463394059298,12.391627323802936,0.08579766503832695,345.71263610716005,18.593349243940963,0.09073943574045615,0.0004187105621093753
203,2306,0.9738973191444008,12.531910765459314,0.1814034876509857,350.397823062514,18.7189161829021,0.09135222868267998,0.0008852869859455383
204,2305,0.9739828033429947,12.48762347683019,0.5429447902124405,349.25029812976055,18.68823956743279,0.09120252037883478,0.0026496842099683424
205,2304,0.8918701337105653,24.057919522168998,1.8500795925479294,1451.5164157068327,38.09877183987474,0.18592998032784067,0.009028775617574
206,2303,0.9337353874897217,18.91863299511444,1.4549494828300842,889.5245702206088,29.824898494724316,0.1455517467521118,0.007100457984776049
207,2302,0.9328127221812583,19.006344823449076,1.185989285782527,901.9102679690278,30.031820923297804,0.14656157151065666,0.005787875932099863
208,2301,0.9333072639007318,18.89676872485966,1.7013651429988625,895.2716264104942,29.92108999368997,0.14602118139912768,0.008303017979103768
209,2300,0.9740062153626178,12.445588998879328,0.0031367286910519484,348.93601927254946,18.67982920886991,0.09116147606883133,1.5307892502998323e-05
