Date,Civil (kWh),temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2019-01-05 14:00:00,149.155,13.313333333333333,49.987500000000004,0.0,0.0,1033.0,401.425,0.0,0.0
2019-01-05 15:00:00,163.783,13.467500000000001,49.11666666666667,0.0,0.0,1033.0,279.19166666666666,0.0,0.0
2019-01-05 16:00:00,157.765,13.315833333333332,49.528333333333336,0.0,0.0,1033.0,128.12833333333333,0.0,0.0
2019-01-05 17:00:00,157.768,12.171666666666667,53.66,0.0,0.0,1033.6666666666667,10.0215,0.0,0.0
2019-01-05 18:00:00,152.412,11.685833333333333,58.26166666666666,0.0,0.0,1034.0,4.103583333333334,0.0,0.0
2019-01-05 19:00:00,119.965,11.729166666666666,52.538333333333334,0.0,0.0,1034.0,1.3456666666666666,0.0,0.0
2019-01-05 20:00:00,107.861,11.134166666666667,49.946666666666665,0.0,0.0,1034.0,1.3916666666666666,0.0,0.0
2019-01-05 21:00:00,104.382,10.821666666666667,48.784166666666664,0.0,0.0,1034.0,1.3316666666666668,0.0,0.0
2019-01-05 22:00:00,105.424,10.7525,52.879999999999995,0.3704166666666666,0.608,1034.0,1.4285833333333333,0.0,0.0
2019-01-05 23:00:00,103.207,10.406666666666666,58.17583333333334,0.0,0.0,1033.25,1.8879166666666667,0.0,0.0
2019-01-06 00:00:00,134.892,9.231666666666667,62.19916666666666,0.0,0.0,1033.0,3.7670833333333333,0.0,0.0
2019-01-06 01:00:00,133.4,8.5075,65.48833333333333,0.012249999999999999,0.08383333333333333,1033.0,4.52775,0.0,0.0
2019-01-06 02:00:00,130.17,8.900833333333333,59.02916666666667,0.0,0.0,1033.0,3.56225,0.0,0.0
2019-01-06 03:00:00,130.652,8.611666666666666,62.54083333333333,0.0,0.0,1033.0,4.545333333333333,0.0,0.0
2019-01-06 04:00:00,128.067,7.439166666666666,66.37166666666667,0.0,0.0,1032.4166666666667,4.358833333333333,0.0,0.0
2019-01-06 05:00:00,127.708,7.475833333333333,66.1875,0.3739166666666667,0.5031666666666667,1032.0,5.145333333333333,0.0,0.0
2019-01-06 06:00:00,123.317,7.212833333333333,65.54416666666667,0.0,0.0,1032.0,4.051583333333333,0.0,0.0
2019-01-06 07:00:00,130.058,6.802416666666667,67.27416666666666,0.0,0.0,1032.8333333333333,5.106,0.0,0.0
2019-01-06 08:00:00,150.845,6.531833333333334,68.55,0.0105,0.06291666666666666,1033.0,67.02583333333332,0.0,0.0
2019-01-06 09:00:00,153.294,5.526083333333333,73.34166666666667,0.0,0.0,1033.6666666666667,220.32500000000002,0.0,0.0
2019-01-06 10:00:00,167.791,7.128166666666666,68.05499999999999,0.0,0.0,1034.0,358.44166666666666,0.0,0.0
2019-01-06 11:00:00,158.516,8.849166666666667,60.655,0.0,0.0,1033.0833333333333,454.09999999999997,0.0,0.0
2019-01-06 12:00:00,162.628,9.615,54.8325,0.0,0.0,1032.0833333333333,496.2083333333333,0.0,0.0
2019-01-06 13:00:00,159.494,10.957500000000001,52.04583333333333,0.0,0.0,1031.25,479.05833333333334,0.0,0.0
2019-01-06 14:00:00,159.021,13.3925,47.384166666666665,0.0,0.0,1031.0,405.8,0.0,0.0
2019-01-06 15:00:00,156.689,15.214166666666666,39.975,0.0,0.0,1030.9166666666667,282.46666666666664,0.0,0.0
2019-01-06 16:00:00,152.782,12.8025,51.89833333333333,0.0,0.0,1031.0,129.15166666666667,0.0,0.0
2019-01-06 17:00:00,153.98,11.810833333333333,57.61666666666667,0.0,0.0,1031.0,11.941416666666667,0.0,0.0
2019-01-06 18:00:00,149.013,11.7325,60.348333333333336,0.0,0.0,1031.0,3.67,0.0,0.0
2019-01-06 19:00:00,142.277,11.465000000000002,59.49583333333334,0.0,0.0,1031.0,3.2426666666666666,0.0,0.0
2019-01-06 20:00:00,134.827,10.983333333333334,56.87833333333333,0.0,0.0,1030.75,4.191333333333334,0.0,0.0
2019-01-06 21:00:00,128.478,10.465,50.656666666666666,0.0,0.0,1031.0,1.7308333333333332,0.0,0.0
2019-01-06 22:00:00,126.48,10.1275,51.715,0.0,0.0,1030.6666666666667,1.3270833333333334,0.0,0.0
2019-01-06 23:00:00,128.866,10.105,53.57916666666667,0.0,0.0,1030.8333333333333,1.401,0.0,0.0
2019-01-07 00:00:00,107.91,9.751666666666667,54.199999999999996,0.0,0.0,1030.5833333333333,2.432916666666667,0.0,0.0
2019-01-07 01:00:00,107.731,10.075833333333334,45.88833333333333,0.0,0.0,1030.0,1.3804166666666664,0.0,0.0
2019-01-07 02:00:00,107.649,9.1775,48.0625,0.0,0.0,1030.6666666666667,1.5051666666666668,0.0,0.0
2019-01-07 03:00:00,105.43,7.7475,56.09166666666667,0.0,0.0,1030.1666666666667,1.7915,0.0,0.0
2019-01-07 04:00:00,108.012,7.864999999999999,54.00333333333333,0.0,0.0,1030.0,1.3573333333333333,0.0,0.0
2019-01-07 05:00:00,113.291,8.191666666666666,48.15,0.0,0.0,1030.0,1.1011666666666666,0.0,0.0
2019-01-07 06:00:00,124.211,6.998,52.531666666666666,0.0,0.0,1030.0,1.5236666666666665,0.0,0.0
2019-01-07 07:00:00,176.426,7.15575,47.61916666666667,0.0,0.0,1030.0,2.58975,0.0,0.0
2019-01-07 08:00:00,262.594,7.5,42.44166666666667,0.0,0.0,1030.75,71.9675,0.0,0.0
2019-01-07 09:00:00,282.356,8.189166666666667,39.60666666666667,0.0,0.0,1031.0,227.0583333333333,0.0,0.0
2019-01-07 10:00:00,325.85,10.104166666666666,31.4575,0.0,0.0,1031.0,366.27500000000003,0.0,0.0
2019-01-07 11:00:00,348.625,11.320833333333333,25.998333333333335,0.0,0.0,1030.75,462.84166666666664,0.0,0.0
2019-01-07 12:00:00,357.827,12.368333333333334,26.145833333333332,0.0,0.0,1029.75,505.0416666666667,0.0,0.0
2019-01-07 13:00:00,343.951,13.253333333333332,21.751666666666665,0.0,0.0,1029.0,486.51666666666665,0.0,0.0
2019-01-07 14:00:00,333.008,13.871666666666668,22.337500000000002,0.0,0.0,1029.0,413.375,0.0,0.0
2019-01-07 15:00:00,343.925,14.714166666666666,23.080833333333334,0.0,0.0,1029.0,290.8,0.0,0.0
2019-01-07 16:00:00,367.503,14.639166666666668,28.11,0.0,0.0,1029.0,135.9425,0.0,0.0
2019-01-07 17:00:00,314.646,14.320833333333333,29.938333333333333,0.0,0.0,1029.0,12.228666666666667,0.0,0.0
2019-01-07 18:00:00,250.464,14.526666666666666,24.343333333333334,0.0,0.0,1029.0,1.246,0.0,0.0
2019-01-07 19:00:00,188.995,14.428333333333333,19.790833333333335,0.0,0.0,1029.0,0.8215,0.0,0.0
2019-01-07 20:00:00,145.896,14.175833333333335,18.925,0.0,0.0,1029.0,1.25525,0.0,0.0
2019-01-07 21:00:00,131.884,13.14,24.74083333333333,0.0,0.0,1029.0833333333333,1.3224166666666666,0.0,0.0
2019-01-07 22:00:00,130.357,11.824166666666665,27.916666666666668,0.0,0.0,1030.0,0.9163333333333333,0.0,0.0
2019-01-07 23:00:00,126.492,10.5575,39.65416666666667,0.0,0.0,1029.8333333333333,1.4401666666666666,0.0,0.0
2019-01-08 00:00:00,122.137,11.485833333333332,32.740833333333335,0.0,0.0,1029.0,1.5415833333333333,0.0,0.0
2019-01-08 01:00:00,122.835,10.685,37.240833333333335,0.0,0.0,1029.6666666666667,1.17,0.0,0.0
2019-01-08 02:00:00,122.673,10.015833333333333,40.711666666666666,0.0,0.0,1030.0,0.9461666666666666,0.0,0.0
2019-01-08 03:00:00,118.732,9.511666666666667,40.568333333333335,0.0,0.0,1030.0,1.0018333333333334,0.0,0.0
2019-01-08 04:00:00,120.067,8.655833333333334,41.62916666666667,0.0,0.0,1029.9166666666667,1.5374166666666669,0.0,0.0
2019-01-08 05:00:00,123.055,9.354999999999999,35.89333333333334,0.0,0.0,1029.0,1.2581666666666667,0.0,0.0
2019-01-08 06:00:00,140.78,8.68,37.994166666666665,0.0,0.0,1029.1666666666667,1.0294999999999999,0.0,0.0
2019-01-08 07:00:00,177.544,6.865583333333333,51.14416666666667,0.0,0.0,1030.0,2.4978333333333333,0.0,0.0
2019-01-08 08:00:00,263.415,7.0545,50.59166666666667,0.0,0.0,1030.0,71.8525,0.0,0.0
2019-01-08 09:00:00,278.269,7.803333333333334,47.32333333333333,0.0,0.0,1030.8333333333333,224.8083333333333,0.0,0.0
2019-01-08 10:00:00,310.658,8.531666666666666,43.18666666666667,0.0,0.0,1031.0,362.34999999999997,0.0,0.0
2019-01-08 11:00:00,293.083,9.545833333333333,40.125,0.0,0.0,1030.5833333333333,457.8,0.0,0.0
2019-01-08 12:00:00,307.136,10.71,38.291666666666664,0.0,0.0,1029.4166666666667,502.0333333333333,0.0,0.0
2019-01-08 13:00:00,305.65,12.1775,36.27,0.0,0.0,1028.6666666666667,485.39166666666665,0.0,0.0
2019-01-08 14:00:00,316.785,14.2525,30.383333333333336,0.0,0.0,1028.0,413.05,0.0,0.0
2019-01-08 15:00:00,313.347,15.123333333333333,26.276666666666667,0.0,0.0,1028.0,290.34166666666664,0.0,0.0
2019-01-08 16:00:00,302.432,15.486666666666666,25.258333333333336,0.0,0.0,1028.0,135.95333333333335,0.0,0.0
2019-01-08 17:00:00,289.547,14.351666666666667,26.686666666666667,0.0,0.0,1028.0,12.93,0.0,0.0
2019-01-08 18:00:00,255.541,13.768333333333333,25.742500000000003,0.0,0.0,1028.0,1.3545,0.0,0.0
2019-01-08 19:00:00,201.737,13.130833333333333,30.686666666666667,0.0,0.0,1028.0,1.1701666666666666,0.0,0.0
2019-01-08 20:00:00,145.56,12.753333333333332,37.42166666666667,0.0,0.0,1028.0,1.2808333333333335,0.0,0.0
2019-01-08 21:00:00,128.782,13.14,34.95166666666666,0.0,0.0,1028.0,1.0848333333333333,0.0,0.0
2019-01-08 22:00:00,118.971,13.051666666666668,32.46,0.0,0.0,1028.0,1.2575833333333335,0.0,0.0
2019-01-08 23:00:00,117.392,12.495833333333332,32.5375,0.0,0.0,1027.0833333333333,1.0455833333333333,0.0,0.0
2019-01-09 00:00:00,96.865,12.038333333333334,34.59916666666667,0.0,0.0,1027.0,0.9441666666666667,0.0,0.0
2019-01-09 01:00:00,96.839,11.924999999999999,36.74333333333333,0.0,0.0,1026.4166666666667,0.9278333333333334,0.0,0.0
2019-01-09 02:00:00,98.935,10.417499999999999,47.34166666666667,0.0,0.0,1026.3333333333333,1.3685,0.0,0.0
2019-01-09 03:00:00,97.448,8.813333333333334,56.836666666666666,0.0,0.0,1026.1666666666667,1.6713333333333333,0.0,0.0
2019-01-09 04:00:00,96.343,8.219166666666666,60.42083333333333,0.0,0.0,1025.5833333333333,1.6645,0.0,0.0
2019-01-09 05:00:00,96.174,8.839166666666667,53.330000000000005,0.0,0.0,1025.0,1.3550833333333332,0.0,0.0
2019-01-09 06:00:00,97.545,7.906833333333334,57.91583333333333,0.0,0.0,1025.0,1.429,0.0,0.0
2019-01-09 07:00:00,96.695,8.3175,54.2925,0.0,0.0,1025.0,2.324666666666667,0.0,0.0
2019-01-09 08:00:00,94.96,8.0375,60.29583333333333,0.0,0.0,1025.0,66.49416666666667,0.0,0.0
2019-01-09 09:00:00,98.181,7.6241666666666665,70.5325,0.0,0.0,1025.5833333333333,214.49166666666667,0.0,0.0
2019-01-09 10:00:00,95.761,9.91,50.95249999999999,0.0,0.0,1025.5,351.2083333333333,0.0,0.0
2019-01-09 11:00:00,97.662,12.67,42.06333333333333,0.0,0.0,1024.5833333333333,448.3333333333333,0.0,0.0
2019-01-09 12:00:00,102.3,12.99,39.93416666666667,0.0,0.0,1023.5,491.575,0.0,0.0
2019-01-09 13:00:00,117.008,16.328333333333333,31.974166666666665,0.0,0.0,1022.1666666666666,475.80833333333334,0.0,0.0
2019-01-09 14:00:00,108.064,16.81,38.348333333333336,0.0,0.0,1021.0,398.8833333333334,0.0,0.0
2019-01-09 15:00:00,122.499,17.485833333333332,32.9075,0.0,0.0,1021.0,281.72499999999997,0.0,0.0
2019-01-09 16:00:00,129.808,17.04,35.98083333333333,0.0,0.0,1020.75,127.33166666666666,0.0,0.0
2019-01-09 17:00:00,125.284,15.494166666666667,47.32583333333333,0.0,0.0,1020.0833333333334,11.329833333333333,0.0,0.0
2019-01-09 18:00:00,125.595,13.900833333333333,55.57333333333333,0.0,0.0,1020.0833333333334,1.04525,0.0,0.0
2019-01-09 19:00:00,124.238,13.430833333333334,49.642500000000005,0.0,0.0,1020.0,1.1815833333333332,0.0,0.0
2019-01-09 20:00:00,119.258,12.820833333333333,50.54416666666666,0.0,0.0,1020.0,0.9024166666666668,0.0,0.0
2019-01-09 21:00:00,107.077,12.080833333333333,57.3775,0.0,0.0,1020.0,1.8810833333333334,0.0,0.0
2019-01-09 22:00:00,110.955,11.706666666666665,60.74333333333333,0.0,0.0,1020.0,2.529666666666667,0.0,0.0
2019-01-09 23:00:00,99.084,11.706666666666665,60.60333333333333,0.0,0.0,1019.3333333333334,2.584916666666667,0.0,0.0
2019-01-10 00:00:00,127.259,10.6975,67.51583333333333,0.0,0.0,1019.0,4.209666666666666,0.0,0.0
2019-01-10 01:00:00,127.199,9.525,75.83916666666667,0.0,0.0,1019.0,3.12725,0.0,0.0
2019-01-10 02:00:00,116.927,10.099166666666667,68.2075,0.0,0.0,1019.0,3.425333333333333,0.0,0.0
2019-01-10 03:00:00,117.386,9.870833333333334,67.065,0.0,0.0,1019.0,2.70725,0.0,0.0
2019-01-10 04:00:00,121.884,9.885,64.94250000000001,0.0,0.0,1018.25,2.875916666666667,0.0,0.0
2019-01-10 05:00:00,126.139,9.800833333333333,61.87083333333334,0.0,0.0,1018.0,2.8826666666666667,0.0,0.0
